,open,high,low,close,volume
2020-01-01 00:00:00+00:00,0.701,0.701,0.701,0.701,2629000.0
2020-01-02 00:00:00+00:00,0.701,0.6990000000000001,0.701,0.6990000000000001,24000.0
2020-01-02 04:00:00+00:00,0.701,0.6990000000000001,0.701,0.6990000000000001,5760000.0
2020-01-02 08:00:00+00:00,0.701,0.7,0.6990000000000001,0.7,8218000.0
2020-01-02 12:00:00+00:00,0.7,0.7,0.6990000000000001,0.6990000000000001,14922000.0
2020-01-02 16:00:00+00:00,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,11280000.0
2020-01-02 20:00:00+00:00,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,11280000.0
2020-01-03 00:00:00+00:00,0.6990000000000001,0.6990000000000001,0.698,0.698,11396000.0
2020-01-03 04:00:00+00:00,0.698,0.698,0.696,0.696,41769000.0
2020-01-03 08:00:00+00:00,0.6970000000000001,0.6970000000000001,0.695,0.695,25369000.0
2020-01-03 12:00:00+00:00,0.695,0.695,0.693,0.693,25095000.0
2020-01-03 16:00:00+00:00,0.693,0.693,0.693,0.693,30960000.0
2020-01-03 20:00:00+00:00,0.693,0.693,0.693,0.693,30960000.0
2020-01-04 00:00:00+00:00,0.693,0.693,0.693,0.693,30831000.0
2020-01-06 00:00:00+00:00,0.6940000000000001,0.6940000000000001,0.6940000000000001,0.6940000000000001,369000.0
2020-01-06 04:00:00+00:00,0.6940000000000001,0.695,0.693,0.6940000000000001,31321000.0
2020-01-06 08:00:00+00:00,0.6940000000000001,0.6940000000000001,0.693,0.6940000000000001,25679000.0
2020-01-06 12:00:00+00:00,0.6940000000000001,0.695,0.6940000000000001,0.6940000000000001,25260000.0
2020-01-06 16:00:00+00:00,0.6940000000000001,0.695,0.6940000000000001,0.6940000000000001,35244000.0
2020-01-06 20:00:00+00:00,0.6940000000000001,0.6940000000000001,0.6940000000000001,0.6940000000000001,47040000.0
2020-01-07 00:00:00+00:00,0.6940000000000001,0.6940000000000001,0.693,0.693,47218000.0
2020-01-07 04:00:00+00:00,0.693,0.693,0.6920000000000001,0.693,33463000.0
2020-01-07 08:00:00+00:00,0.693,0.693,0.6890000000000001,0.6890000000000001,41864000.0
2020-01-07 12:00:00+00:00,0.6890000000000001,0.691,0.6890000000000001,0.688,44042000.0
2020-01-07 16:00:00+00:00,0.6890000000000001,0.688,0.6890000000000001,0.688,57840000.0
2020-01-07 20:00:00+00:00,0.6890000000000001,0.688,0.6890000000000001,0.688,57840000.0
2020-01-08 00:00:00+00:00,0.6890000000000001,0.688,0.6859999999999999,0.685,58481000.0
2020-01-08 04:00:00+00:00,0.685,0.688,0.685,0.687,104262000.0
2020-01-08 08:00:00+00:00,0.687,0.688,0.6859999999999999,0.687,26872000.0
2020-01-08 12:00:00+00:00,0.688,0.688,0.6859999999999999,0.687,35657000.0
2020-01-08 16:00:00+00:00,0.687,0.687,0.685,0.685,30374000.0
2020-01-08 20:00:00+00:00,0.685,0.685,0.685,0.685,25440000.0
2020-01-09 00:00:00+00:00,0.685,0.687,0.685,0.687,25575000.0
2020-01-09 04:00:00+00:00,0.687,0.687,0.6859999999999999,0.687,30521000.0
2020-01-09 08:00:00+00:00,0.687,0.687,0.6859999999999999,0.687,20163000.0
2020-01-09 12:00:00+00:00,0.687,0.687,0.685,0.685,21664000.0
2020-01-09 16:00:00+00:00,0.685,0.6859999999999999,0.685,0.685,21582000.0
2020-01-09 20:00:00+00:00,0.685,0.685,0.685,0.685,15020000.0
2020-01-10 00:00:00+00:00,0.685,0.685,0.685,0.685,15866000.0
2020-01-10 04:00:00+00:00,0.685,0.687,0.685,0.6859999999999999,30834000.0
2020-01-10 08:00:00+00:00,0.687,0.688,0.687,0.687,17893000.0
2020-01-10 12:00:00+00:00,0.687,0.688,0.687,0.688,20918000.0
2020-01-10 16:00:00+00:00,0.688,0.6890000000000001,0.687,0.688,30018000.0
2020-01-10 20:00:00+00:00,0.688,0.688,0.688,0.688,26880000.0
2020-01-11 00:00:00+00:00,0.688,0.688,0.688,0.688,26768000.0
2020-01-13 00:00:00+00:00,0.6890000000000001,0.69,0.69,0.6890000000000001,319000.0
2020-01-13 04:00:00+00:00,0.69,0.691,0.6890000000000001,0.691,27728000.0
2020-01-13 08:00:00+00:00,0.691,0.691,0.691,0.691,18636000.0
2020-01-13 12:00:00+00:00,0.691,0.691,0.6890000000000001,0.6890000000000001,20959000.0
2020-01-13 16:00:00+00:00,0.69,0.69,0.6890000000000001,0.69,26941000.0
2020-01-13 20:00:00+00:00,0.69,0.691,0.69,0.691,13363000.0
2020-01-14 00:00:00+00:00,0.691,0.691,0.6890000000000001,0.6890000000000001,11746000.0
2020-01-14 04:00:00+00:00,0.6890000000000001,0.69,0.688,0.6890000000000001,31690000.0
2020-01-14 08:00:00+00:00,0.6890000000000001,0.69,0.6890000000000001,0.69,24808000.0
2020-01-14 12:00:00+00:00,0.69,0.69,0.6890000000000001,0.69,23478000.0
2020-01-14 16:00:00+00:00,0.69,0.69,0.6890000000000001,0.69,27021000.0
2020-01-14 20:00:00+00:00,0.69,0.69,0.69,0.69,11335000.0
2020-01-15 00:00:00+00:00,0.69,0.69,0.6890000000000001,0.6890000000000001,10314000.0
2020-01-15 04:00:00+00:00,0.6890000000000001,0.69,0.6890000000000001,0.6890000000000001,26131000.0
2020-01-15 08:00:00+00:00,0.6890000000000001,0.69,0.6890000000000001,0.6890000000000001,17921000.0
2020-01-15 12:00:00+00:00,0.6890000000000001,0.6890000000000001,0.688,0.6890000000000001,20494000.0
2020-01-15 16:00:00+00:00,0.6890000000000001,0.69,0.687,0.69,28974000.0
2020-01-15 20:00:00+00:00,0.69,0.691,0.69,0.69,14893000.0
2020-01-16 00:00:00+00:00,0.69,0.69,0.69,0.69,8645000.0
2020-01-16 04:00:00+00:00,0.69,0.691,0.69,0.69,23929000.0
2020-01-16 08:00:00+00:00,0.69,0.69,0.69,0.69,13527000.0
2020-01-16 12:00:00+00:00,0.69,0.6920000000000001,0.69,0.691,25630000.0
2020-01-16 16:00:00+00:00,0.691,0.691,0.6920000000000001,0.691,22560000.0
2020-01-16 20:00:00+00:00,0.691,0.691,0.6920000000000001,0.691,22560000.0
2020-01-17 00:00:00+00:00,0.691,0.691,0.6890000000000001,0.6890000000000001,22824000.0
2020-01-17 04:00:00+00:00,0.6890000000000001,0.69,0.688,0.6890000000000001,25204000.0
2020-01-17 08:00:00+00:00,0.6890000000000001,0.69,0.6890000000000001,0.69,17408000.0
2020-01-17 12:00:00+00:00,0.69,0.691,0.69,0.69,20756000.0
2020-01-17 16:00:00+00:00,0.69,0.69,0.69,0.69,15120000.0
2020-01-17 20:00:00+00:00,0.69,0.69,0.69,0.69,15120000.0
2020-01-18 00:00:00+00:00,0.69,0.69,0.69,0.69,15057000.0
2020-01-20 00:00:00+00:00,0.688,0.688,0.688,0.688,168000.0
2020-01-20 04:00:00+00:00,0.688,0.688,0.687,0.688,21864000.0
2020-01-20 08:00:00+00:00,0.688,0.688,0.687,0.687,15059000.0
2020-01-20 12:00:00+00:00,0.687,0.687,0.6859999999999999,0.6859999999999999,16465000.0
2020-01-20 16:00:00+00:00,0.6859999999999999,0.6859999999999999,0.685,0.6859999999999999,13048000.0
2020-01-20 20:00:00+00:00,0.6859999999999999,0.687,0.6859999999999999,0.6859999999999999,30449000.0
2020-01-21 00:00:00+00:00,0.6859999999999999,0.687,0.6859999999999999,0.687,71516000.0
2020-01-21 04:00:00+00:00,0.687,0.688,0.685,0.6859999999999999,37568000.0
2020-01-21 08:00:00+00:00,0.6859999999999999,0.6859999999999999,0.685,0.685,22723000.0
2020-01-21 12:00:00+00:00,0.685,0.6859999999999999,0.684,0.6859999999999999,25121000.0
2020-01-21 16:00:00+00:00,0.6859999999999999,0.687,0.685,0.685,28338000.0
2020-01-21 20:00:00+00:00,0.685,0.6859999999999999,0.685,0.685,14064000.0
2020-01-22 00:00:00+00:00,0.685,0.685,0.684,0.684,12342000.0
2020-01-22 04:00:00+00:00,0.684,0.684,0.682,0.684,41151000.0
2020-01-22 08:00:00+00:00,0.684,0.684,0.6829999999999999,0.6829999999999999,24833000.0
2020-01-22 12:00:00+00:00,0.6829999999999999,0.684,0.6829999999999999,0.684,18002000.0
2020-01-22 16:00:00+00:00,0.684,0.685,0.6829999999999999,0.6829999999999999,27648000.0
2020-01-22 20:00:00+00:00,0.6829999999999999,0.684,0.6829999999999999,0.6829999999999999,14651000.0
2020-01-23 00:00:00+00:00,0.6829999999999999,0.684,0.6829999999999999,0.684,11811000.0
2020-01-23 04:00:00+00:00,0.684,0.687,0.684,0.6859999999999999,42711000.0
2020-01-23 08:00:00+00:00,0.6859999999999999,0.687,0.685,0.6859999999999999,28249000.0
2020-01-23 12:00:00+00:00,0.687,0.687,0.6859999999999999,0.6859999999999999,16899000.0
2020-01-23 16:00:00+00:00,0.6859999999999999,0.687,0.684,0.684,49203000.0
2020-01-23 20:00:00+00:00,0.684,0.684,0.6829999999999999,0.684,23317000.0
2020-01-24 00:00:00+00:00,0.684,0.684,0.684,0.684,24065000.0
2020-01-24 04:00:00+00:00,0.684,0.685,0.684,0.684,26508000.0
2020-01-24 08:00:00+00:00,0.684,0.685,0.684,0.684,14944000.0
2020-01-24 12:00:00+00:00,0.684,0.685,0.684,0.685,23532000.0
2020-01-24 16:00:00+00:00,0.685,0.685,0.685,0.685,19920000.0
2020-01-24 20:00:00+00:00,0.685,0.685,0.685,0.685,19920000.0
2020-01-25 00:00:00+00:00,0.685,0.685,0.685,0.685,19837000.0
2020-01-27 00:00:00+00:00,0.68,0.68,0.68,0.68,686000.0
2020-01-27 04:00:00+00:00,0.68,0.6809999999999999,0.68,0.68,47947000.0
2020-01-27 08:00:00+00:00,0.68,0.68,0.679,0.679,22570000.0
2020-01-27 12:00:00+00:00,0.679,0.679,0.6759999999999999,0.6759999999999999,23398000.0
2020-01-27 16:00:00+00:00,0.677,0.677,0.675,0.675,36788000.0
2020-01-27 20:00:00+00:00,0.675,0.6759999999999999,0.675,0.6759999999999999,18530000.0
2020-01-28 00:00:00+00:00,0.6759999999999999,0.6759999999999999,0.6759999999999999,0.6759999999999999,14491000.0
2020-01-28 04:00:00+00:00,0.6759999999999999,0.6759999999999999,0.674,0.675,39576000.0
2020-01-28 08:00:00+00:00,0.675,0.6759999999999999,0.675,0.675,25392000.0
2020-01-28 12:00:00+00:00,0.675,0.675,0.6729999999999999,0.675,21823000.0
2020-01-28 16:00:00+00:00,0.675,0.675,0.674,0.675,29256000.0
2020-01-28 20:00:00+00:00,0.675,0.675,0.674,0.675,12916000.0
2020-01-29 00:00:00+00:00,0.675,0.6759999999999999,0.675,0.6759999999999999,9885000.0
2020-01-29 04:00:00+00:00,0.6759999999999999,0.677,0.675,0.677,35326000.0
2020-01-29 08:00:00+00:00,0.677,0.677,0.675,0.675,15415000.0
2020-01-29 12:00:00+00:00,0.675,0.6759999999999999,0.674,0.674,16593000.0
2020-01-29 16:00:00+00:00,0.674,0.675,0.6729999999999999,0.674,26907000.0
2020-01-29 20:00:00+00:00,0.674,0.674,0.674,0.674,20644000.0
2020-01-30 00:00:00+00:00,0.674,0.675,0.674,0.675,27224000.0
2020-01-30 04:00:00+00:00,0.675,0.675,0.6729999999999999,0.6729999999999999,37282000.0
2020-01-30 08:00:00+00:00,0.6729999999999999,0.6729999999999999,0.672,0.672,27437000.0
2020-01-30 12:00:00+00:00,0.672,0.6729999999999999,0.672,0.672,20899000.0
2020-01-30 16:00:00+00:00,0.6729999999999999,0.6729999999999999,0.67,0.67,37505000.0
2020-01-30 20:00:00+00:00,0.67,0.6709999999999999,0.67,0.67,16203000.0
2020-01-31 00:00:00+00:00,0.67,0.67,0.67,0.67,5698000.0
2020-01-31 04:00:00+00:00,0.67,0.672,0.67,0.6709999999999999,35470000.0
2020-01-31 08:00:00+00:00,0.6709999999999999,0.672,0.6709999999999999,0.67,20658000.0
2020-01-31 12:00:00+00:00,0.67,0.67,0.6679999999999999,0.669,23993000.0
2020-01-31 16:00:00+00:00,0.669,0.669,0.669,0.669,16320000.0
2020-01-31 20:00:00+00:00,0.669,0.669,0.669,0.669,16320000.0
2020-02-01 00:00:00+00:00,0.669,0.669,0.669,0.669,16252000.0
2020-02-03 00:00:00+00:00,0.669,0.669,0.669,0.669,206000.0
2020-02-03 04:00:00+00:00,0.669,0.67,0.6679999999999999,0.669,50550000.0
2020-02-03 08:00:00+00:00,0.669,0.67,0.669,0.669,22591000.0
2020-02-03 12:00:00+00:00,0.669,0.67,0.6679999999999999,0.669,30022000.0
2020-02-03 16:00:00+00:00,0.669,0.67,0.669,0.669,30820000.0
2020-02-03 20:00:00+00:00,0.669,0.669,0.6679999999999999,0.6679999999999999,17902000.0
2020-02-04 00:00:00+00:00,0.669,0.669,0.669,0.6679999999999999,12599000.0
2020-02-04 04:00:00+00:00,0.6679999999999999,0.672,0.6679999999999999,0.6709999999999999,49118000.0
2020-02-04 08:00:00+00:00,0.6709999999999999,0.672,0.6709999999999999,0.6709999999999999,30451000.0
2020-02-04 12:00:00+00:00,0.6709999999999999,0.6729999999999999,0.67,0.6709999999999999,26193000.0
2020-02-04 16:00:00+00:00,0.6709999999999999,0.6729999999999999,0.6709999999999999,0.672,29991000.0
2020-02-04 20:00:00+00:00,0.672,0.6729999999999999,0.672,0.6729999999999999,15498000.0
2020-02-05 00:00:00+00:00,0.6729999999999999,0.6729999999999999,0.6729999999999999,0.6729999999999999,9996000.0
2020-02-05 04:00:00+00:00,0.6729999999999999,0.674,0.672,0.6729999999999999,40796000.0
2020-02-05 08:00:00+00:00,0.6729999999999999,0.674,0.6729999999999999,0.6729999999999999,18609000.0
2020-02-05 12:00:00+00:00,0.6729999999999999,0.677,0.6729999999999999,0.675,39803000.0
2020-02-05 16:00:00+00:00,0.675,0.677,0.674,0.674,41175000.0
2020-02-05 20:00:00+00:00,0.674,0.675,0.674,0.674,16963000.0
2020-02-06 00:00:00+00:00,0.674,0.675,0.674,0.675,15093000.0
2020-02-06 04:00:00+00:00,0.675,0.6759999999999999,0.674,0.675,32870000.0
2020-02-06 08:00:00+00:00,0.675,0.6759999999999999,0.674,0.674,26820000.0
2020-02-06 12:00:00+00:00,0.675,0.675,0.6729999999999999,0.674,21708000.0
2020-02-06 16:00:00+00:00,0.674,0.675,0.6729999999999999,0.6729999999999999,27410000.0
2020-02-06 20:00:00+00:00,0.6729999999999999,0.674,0.6729999999999999,0.6729999999999999,12665000.0
2020-02-07 00:00:00+00:00,0.6729999999999999,0.6729999999999999,0.6729999999999999,0.6729999999999999,6502000.0
2020-02-07 04:00:00+00:00,0.6729999999999999,0.6729999999999999,0.6709999999999999,0.6709999999999999,33169000.0
2020-02-07 08:00:00+00:00,0.672,0.672,0.67,0.67,19704000.0
2020-02-07 12:00:00+00:00,0.67,0.67,0.667,0.6679999999999999,24601000.0
2020-02-07 16:00:00+00:00,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.6679999999999999,15358000.0
2020-02-07 20:00:00+00:00,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.6679999999999999,15120000.0
2020-02-08 00:00:00+00:00,0.6679999999999999,0.6679999999999999,0.6679999999999999,0.6679999999999999,15057000.0
2020-02-10 00:00:00+00:00,0.667,0.667,0.667,0.667,231000.0
2020-02-10 04:00:00+00:00,0.667,0.667,0.667,0.667,55440000.0
2020-02-10 08:00:00+00:00,0.667,0.67,0.6659999999999999,0.67,50088000.0
2020-02-10 12:00:00+00:00,0.67,0.67,0.669,0.669,16665000.0
2020-02-10 16:00:00+00:00,0.669,0.669,0.669,0.669,12480000.0
2020-02-10 20:00:00+00:00,0.669,0.669,0.669,0.669,12480000.0
2020-02-11 00:00:00+00:00,0.669,0.67,0.669,0.67,12554000.0
2020-02-11 04:00:00+00:00,0.67,0.67,0.67,0.67,30240000.0
2020-02-11 08:00:00+00:00,0.67,0.67,0.669,0.67,29730000.0
2020-02-11 12:00:00+00:00,0.67,0.6709999999999999,0.67,0.6709999999999999,17188000.0
2020-02-11 16:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,17040000.0
2020-02-11 20:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,17040000.0
2020-02-12 00:00:00+00:00,0.6709999999999999,0.672,0.6709999999999999,0.672,17064000.0
2020-02-12 04:00:00+00:00,0.672,0.672,0.672,0.672,22800000.0
2020-02-12 08:00:00+00:00,0.672,0.672,0.672,0.672,22800000.0
2020-02-12 12:00:00+00:00,0.672,0.6729999999999999,0.672,0.672,24840000.0
2020-02-12 16:00:00+00:00,0.672,0.674,0.672,0.6729999999999999,24231000.0
2020-02-12 20:00:00+00:00,0.6729999999999999,0.6729999999999999,0.6729999999999999,0.6729999999999999,6720000.0
2020-02-13 00:00:00+00:00,0.6729999999999999,0.6729999999999999,0.672,0.672,6994000.0
2020-02-13 04:00:00+00:00,0.672,0.672,0.672,0.672,72480000.0
2020-02-13 08:00:00+00:00,0.672,0.672,0.672,0.672,72480000.0
2020-02-13 12:00:00+00:00,0.672,0.672,0.672,0.672,72480000.0
2020-02-13 16:00:00+00:00,0.672,0.6729999999999999,0.672,0.672,35678000.0
2020-02-13 20:00:00+00:00,0.672,0.6729999999999999,0.672,0.6729999999999999,36656000.0
2020-02-14 00:00:00+00:00,0.6729999999999999,0.6729999999999999,0.6709999999999999,0.6709999999999999,49042000.0
2020-02-14 04:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,11280000.0
2020-02-14 08:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,11280000.0
2020-02-14 12:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,11280000.0
2020-02-14 16:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,11280000.0
2020-02-14 20:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,30016000.0
2020-02-15 00:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,54492000.0
2020-02-18 00:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6709999999999999,0.6709999999999999,2000.0
2020-02-18 04:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6679999999999999,0.6709999999999999,7501000.0
2020-02-18 08:00:00+00:00,0.6709999999999999,0.6709999999999999,0.6679999999999999,0.6679999999999999,23795000.0
2020-02-18 12:00:00+00:00,0.6679999999999999,0.6679999999999999,0.667,0.6679999999999999,23608000.0
2020-02-18 16:00:00+00:00,0.6679999999999999,0.669,0.667,0.669,22942000.0
2020-02-18 20:00:00+00:00,0.669,0.669,0.6679999999999999,0.6679999999999999,12534000.0
2020-02-19 00:00:00+00:00,0.6679999999999999,0.669,0.6679999999999999,0.669,12887000.0
2020-02-19 04:00:00+00:00,0.669,0.67,0.6679999999999999,0.669,20668000.0
2020-02-19 08:00:00+00:00,0.669,0.67,0.669,0.67,13050000.0
2020-02-19 12:00:00+00:00,0.67,0.67,0.6679999999999999,0.6679999999999999,17789000.0
2020-02-19 16:00:00+00:00,0.6679999999999999,0.669,0.6659999999999999,0.667,20721000.0
2020-02-19 20:00:00+00:00,0.667,0.667,0.667,0.667,9967000.0
2020-02-20 00:00:00+00:00,0.667,0.6679999999999999,0.667,0.6679999999999999,4999000.0
2020-02-20 04:00:00+00:00,0.6679999999999999,0.669,0.6629999999999999,0.6629999999999999,49449000.0
2020-02-20 08:00:00+00:00,0.6629999999999999,0.665,0.6629999999999999,0.6629999999999999,25291000.0
2020-02-20 12:00:00+00:00,0.6629999999999999,0.664,0.662,0.6629999999999999,26869000.0
2020-02-20 16:00:00+00:00,0.6629999999999999,0.6629999999999999,0.6609999999999999,0.6609999999999999,28259000.0
2020-02-20 20:00:00+00:00,0.6609999999999999,0.6609999999999999,0.6609999999999999,0.6609999999999999,31920000.0
2020-02-21 00:00:00+00:00,0.6609999999999999,0.6609999999999999,0.6609999999999999,0.6609999999999999,31974000.0
2020-02-21 04:00:00+00:00,0.6609999999999999,0.662,0.659,0.66,32031000.0
2020-02-21 08:00:00+00:00,0.66,0.66,0.659,0.659,21231000.0
2020-02-21 12:00:00+00:00,0.659,0.66,0.6579999999999999,0.66,33365000.0
2020-02-21 16:00:00+00:00,0.66,0.6629999999999999,0.659,0.6629999999999999,33542000.0
2020-02-21 20:00:00+00:00,0.6629999999999999,0.6629999999999999,0.662,0.662,17781000.0
2020-02-22 00:00:00+00:00,0.6629999999999999,0.662,0.6629999999999999,0.662,18164000.0
2020-02-24 00:00:00+00:00,0.66,0.66,0.66,0.66,87000.0
2020-02-24 04:00:00+00:00,0.66,0.6609999999999999,0.66,0.66,36189000.0
2020-02-24 08:00:00+00:00,0.66,0.6609999999999999,0.659,0.659,25405000.0
2020-02-24 12:00:00+00:00,0.659,0.66,0.6579999999999999,0.66,37872000.0
2020-02-24 16:00:00+00:00,0.66,0.6609999999999999,0.659,0.6609999999999999,33966000.0
2020-02-24 20:00:00+00:00,0.6609999999999999,0.6609999999999999,0.6609999999999999,0.6609999999999999,29126000.0
2020-02-25 00:00:00+00:00,0.6609999999999999,0.6609999999999999,0.6609999999999999,0.6609999999999999,32549000.0
2020-02-25 04:00:00+00:00,0.6609999999999999,0.662,0.66,0.662,37532000.0
2020-02-25 08:00:00+00:00,0.662,0.662,0.66,0.66,22451000.0
2020-02-25 12:00:00+00:00,0.66,0.6609999999999999,0.659,0.659,31626000.0
2020-02-25 16:00:00+00:00,0.659,0.66,0.6579999999999999,0.66,34398000.0
2020-02-25 20:00:00+00:00,0.66,0.66,0.659,0.66,21959000.0
2020-02-26 00:00:00+00:00,0.66,0.66,0.66,0.66,13101000.0
2020-02-26 04:00:00+00:00,0.66,0.66,0.6579999999999999,0.66,36911000.0
2020-02-26 08:00:00+00:00,0.66,0.66,0.657,0.657,31226000.0
2020-02-26 12:00:00+00:00,0.657,0.6579999999999999,0.6559999999999999,0.6559999999999999,40954000.0
2020-02-26 16:00:00+00:00,0.6559999999999999,0.657,0.655,0.655,42196000.0
2020-02-26 20:00:00+00:00,0.655,0.6559999999999999,0.655,0.655,25977000.0
2020-02-27 00:00:00+00:00,0.655,0.655,0.654,0.654,20166000.0
2020-02-27 04:00:00+00:00,0.654,0.6559999999999999,0.654,0.655,52286000.0
2020-02-27 08:00:00+00:00,0.655,0.6559999999999999,0.654,0.6559999999999999,32971000.0
2020-02-27 12:00:00+00:00,0.6559999999999999,0.6579999999999999,0.6559999999999999,0.657,33741000.0
2020-02-27 16:00:00+00:00,0.657,0.6579999999999999,0.657,0.657,48824000.0
2020-02-27 20:00:00+00:00,0.657,0.6579999999999999,0.657,0.6579999999999999,35067000.0
2020-02-28 00:00:00+00:00,0.6579999999999999,0.6579999999999999,0.6579999999999999,0.657,27219000.0
2020-02-28 04:00:00+00:00,0.6579999999999999,0.6579999999999999,0.653,0.653,63294000.0
2020-02-28 08:00:00+00:00,0.653,0.653,0.6509999999999999,0.652,60142000.0
2020-02-28 12:00:00+00:00,0.653,0.654,0.649,0.649,81194000.0
2020-02-28 16:00:00+00:00,0.65,0.6509999999999999,0.645,0.644,69601000.0
2020-02-28 20:00:00+00:00,0.644,0.65,0.645,0.648,53275000.0
2020-02-29 00:00:00+00:00,0.648,0.648,0.648,0.648,21749000.0
2020-03-02 00:00:00+00:00,0.6509999999999999,0.6509999999999999,0.6509999999999999,0.6509999999999999,579000.0
2020-03-02 04:00:00+00:00,0.6509999999999999,0.654,0.649,0.652,46529000.0
2020-03-02 08:00:00+00:00,0.652,0.654,0.6509999999999999,0.653,38904000.0
2020-03-02 12:00:00+00:00,0.654,0.6559999999999999,0.652,0.652,63899000.0
2020-03-02 16:00:00+00:00,0.653,0.655,0.653,0.654,68212000.0
2020-03-02 20:00:00+00:00,0.654,0.654,0.654,0.654,64800000.0
2020-03-03 00:00:00+00:00,0.654,0.654,0.654,0.654,64872000.0
2020-03-03 04:00:00+00:00,0.654,0.6559999999999999,0.6509999999999999,0.654,60840000.0
2020-03-03 08:00:00+00:00,0.654,0.6559999999999999,0.654,0.654,41562000.0
2020-03-03 12:00:00+00:00,0.654,0.6559999999999999,0.654,0.6559999999999999,32472000.0
2020-03-03 16:00:00+00:00,0.6559999999999999,0.664,0.6559999999999999,0.6609999999999999,79633000.0
2020-03-03 20:00:00+00:00,0.6609999999999999,0.662,0.659,0.66,59814000.0
2020-03-04 00:00:00+00:00,0.66,0.66,0.6579999999999999,0.6579999999999999,45241000.0
2020-03-04 04:00:00+00:00,0.6579999999999999,0.6609999999999999,0.6579999999999999,0.66,52275000.0
2020-03-04 08:00:00+00:00,0.66,0.66,0.659,0.66,35017000.0
2020-03-04 12:00:00+00:00,0.66,0.662,0.659,0.662,34612000.0
2020-03-04 16:00:00+00:00,0.662,0.662,0.66,0.662,40674000.0
2020-03-04 20:00:00+00:00,0.662,0.662,0.66,0.6609999999999999,21017000.0
2020-03-05 00:00:00+00:00,0.6609999999999999,0.662,0.6609999999999999,0.662,12572000.0
2020-03-05 04:00:00+00:00,0.662,0.662,0.66,0.6609999999999999,26469000.0
2020-03-05 08:00:00+00:00,0.662,0.6629999999999999,0.6609999999999999,0.662,16272000.0
2020-03-05 12:00:00+00:00,0.662,0.6629999999999999,0.6609999999999999,0.6609999999999999,25388000.0
2020-03-05 16:00:00+00:00,0.6609999999999999,0.662,0.6579999999999999,0.66,35478000.0
2020-03-05 20:00:00+00:00,0.66,0.66,0.659,0.659,22090000.0
2020-03-06 00:00:00+00:00,0.659,0.6609999999999999,0.659,0.6609999999999999,15305000.0
2020-03-06 04:00:00+00:00,0.6609999999999999,0.662,0.6579999999999999,0.659,36875000.0
